Date,Poll,QuestionNum,QuestionWord,Region,N,SurveyMethod,Likely.vs.All,Ease,Grade,National,Geo,SurveyNum,Topic
7/11/16,Suffolk University/USA Today,13,Is your opinion of Jill Stein generally favorable or generally unfavorable?,US,1000,Phone,Registered,3.4,15.52,1,National,16,7
7/11/16,Suffolk University/USA Today,14,"If the general election was held today and the candidates were Democrat Hillary Clinton or Republican Donald Trump, for whom will you vote or lean?ÌâåÊ",US,1000,Phone,Registered,39.33,13.98,1,National,16,6
7/11/16,Suffolk University/USA Today,15,Are you mostly voting for the candidate you support or against the other candidate?ÌâåÊ,US,1000,Phone,Registered,59.68,8.41,1,National,16,6
7/11/16,Suffolk University/USA Today,16,Is there a chance you would support Republican Donald Trump?ÌâåÊ,US,1000,Phone,Registered,69.79,6.01,1,National,16,6
7/11/16,Suffolk University/USA Today,17,Is there a chance you would support Democrat Hillary Clinton?ÌâåÊ,US,1000,Phone,Registered,52.87,8.37,1,National,16,6
7/11/16,Suffolk University/USA Today,18,"Your state's presidential ballot may include Libertarian Gary Johnson and Green Party candidate Jill Stein. If the general election was held today and the candidates were Democrat Hillary Clinton, Republican Donald Trump, Green Party Jill Stein, or Libertarian Gary Johnson, for whom will you vote or lean?ÌâåÊ",US,1000,Phone,Registered,34.43,14.42,1,National,16,6
7/11/16,Suffolk University/USA Today,19,"When you think about this presidential election, how do you feel Excited, Alarmed, or Bored?",US,1000,Phone,Registered,73.17,6.78,1,National,16,2
7/11/16,Suffolk University/USA Today,20,"Last week Great Britain voted to leave the EU which shocked many observers and the financial markets. Do you believe this vote was just an isolated referendum or do you believe it was a signal that there is anger and dissatisfaction in other countries, including the U.S.?",US,1000,Phone,Registered,62.38,10.4,1,National,16,3
7/11/16,Suffolk University/USA Today,21,"Do you think this vote will benefit Donald Trump, hurt Donald Trump, or will it have no impact?ÌâåÊ",US,1000,Phone,Registered,80.47,6.51,1,National,16,1
7/11/16,Suffolk University/USA Today,22,Did you vote in your state's Democratic Primary/caucus or in your state's Republican Primary/caucus or did you skip the primaries earlier this year?ÌâåÊ,US,1000,Phone,Registered,44.7,13.73,1,National,16,6
7/11/16,Suffolk University/USA Today,23,"In your state's Democratic Primary/caucus, did you vote for Hillary Clinton or Bernie Sanders?ÌâåÊ",US,1000,Phone,Registered,53.12,9.82,1,National,16,6
7/11/16,Suffolk University/USA Today,24,"In your state's Republican Primary/caucus, did you vote for Donald Trump or one of his opponents?ÌâåÊ",US,1000,Phone,Registered,66.37,8.47,1,National,16,6
7/11/16,Suffolk University/USA Today,25,Should Donald Trump choose a running mate with extensive experience in Washington or should he choose another outsider like himself to shake up Washington?ÌâåÊ,US,1000,Phone,Registered,41.48,13.44,1,National,16,7
7/11/16,Suffolk University/USA Today,26,Should Hillary Clinton choose a running mate with the sort of progressive politics of Bernie Sanders or Elizabeth Warren? Or should she choose someone with more centrist views?ÌâåÊ,US,1000,Phone,Registered,65.73,7.57,1,National,16,6
7/11/16,Suffolk University/USA Today,27,"If elected, Donald Trump would be the first president with neither governmental nor military command experience. Would his groundbreaking election make you feel excited, uneasy, or doesn't make a difference one way or the other?",US,1000,Phone,Registered,49.92,10.77,1,National,16,7
7/11/16,Suffolk University/USA Today,28,"If elected, Hillary Clinton would be the first female president. Would her groundbreaking election make you feel excited, uneasy, or doesn't make a difference one way or the other?",US,1000,Phone,Registered,61.89,8.35,1,National,16,6
7/11/16,Suffolk University/USA Today,29,What do you think is the most important issue facing the next president?,US,1000,Phone,Registered,69.99,6.73,1,National,16,2
7/11/16,Suffolk University/USA Today,30,"Thinking about the range of issues that the presidential candidates will be talking about, would you like gun control to be a significant subject of debate in the 2016 presidential campaign?",US,1000,Phone,Registered,38.92,15.53,1,National,16,1
7/11/16,Suffolk University/USA Today,31,"Donald Trump has called for a temporary ban on Muslim immigrants, and on immigrants from areas of the world with a history of terrorism. Do you support or oppose this idea?ÌâåÊ",US,1000,Phone,Registered,65.57,7.96,1,National,16,2
7/11/16,Suffolk University/USA Today,32,Hillary Clinton has called for a ban on assault weapons. Do you support or oppose this idea?,US,1000,Phone,Registered,78.77,4.38,1,National,16,3
7/11/16,Suffolk University/USA Today,33,Do you support or oppose the proposal to ban gun sales to people who are on the no-fly list?ÌâåÊ,US,1000,Phone,Registered,71.78,7.97,1,National,16,3
7/11/16,Suffolk University/USA Today,34,"Which comes closer to your view: Muslim Americans are loyal citizens and allies in the battle against terrorism, or Muslim Americans need to be subjected to special scrutiny because of the threat of terrorism from their communities?ÌâåÊ",US,1000,Phone,Registered,44.01,11.72,1,National,16,2
7/11/16,Suffolk University/USA Today,35,"Thinking about the last 5-10 years, do you feel more or less safe, living in America? Or has it not changed in your view?ÌâåÊ",US,1000,Phone,Registered,95.95,2.86,1,National,16,2
7/11/16,Suffolk University/USA Today,36,"Just your best guess. When all the votes are counted this November, who do you think is most likely to be elected president Hillary Clinton or Donald Trump?ÌâåÊ",US,1000,Phone,Registered,71.77,6.73,1,National,16,6
7/11/16,Suffolk University/USA Today,37,"How would you describe your own political viewpoint very liberal, liberal, moderate, conservative, very conservative?ÌâåÊ",US,1000,Phone,Registered,11.13,15.43,1,National,16,6
7/11/16,Suffolk University/USA Today,38,What TV news or commentary source do you trust the most?ÌâåÊ,US,1000,Phone,Registered,88,3.72,1,National,16,2
7/11/16,Suffolk University/USA Today,39,What is your annual household income?ÌâåÊ,US,1000,Phone,Registered,59.75,6.42,1,National,16,3
7/11/16,Suffolk University/USA Today,40,"How important is religion in your life very important, somewhat important, not very important or not at all important?ÌâåÊ",US,1000,Phone,Registered,45.07,11.69,1,National,16,2
7/11/16,Suffolk University/USA Today,41,"Are you willing to be interviewed by a USA Today reporter for an upcoming article, please give me your name and verify best phone number?ÌâåÊ",US,1000,Phone,Registered,52.87,12.1,1,National,16,4
9/8/16,Suffolk University/USA Today,1,"How likely are you to vote in the general election for President this somewhat likely, 50-50 or not likely? ",US,1000,Phone,Registered,62.88,9.21,1,National,17,4
9/8/16,Suffolk University/USA Today,2,"Do you think of yourself as a Democrat, Republican, or Independent?",US,1000,Phone,Registered,34.16,11.23,1,National,17,6
9/8/16,Suffolk University/USA Today,3,What is your age category?,US,1000,Phone,Registered,66.4,5.24,1,National,17,2
9/8/16,Suffolk University/USA Today,4,"For statistical purposes only, can you please tell me what your ethnic background / ancestry is?",US,1000,Phone,Registered,50.61,9.93,1,National,17,3
9/8/16,Suffolk University/USA Today,5,Do you feel the country is headed in the right direction or is on the wrong track?,US,1000,Phone,Registered,85.07,5.62,1,National,17,1
9/8/16,Suffolk University/USA Today,6,Do you approve or disapprove of the way Barack Obama is handling his job as president?ÌâåÊ,US,1000,Phone,Registered,63.7,8.35,1,National,17,4
9/8/16,Suffolk University/USA Today,7,"I am going to read you a short list of individuals and for each, please tell me if your opinion of them is generally favorable or generally unfavorable. If you are undecided or if you have never heard of someone, just tell me that. First take Barack Obama. Is your opinion of Barack Obama generally favorable or generally unfavorable?",US,1000,Phone,Registered,51.34,9.76,1,National,17,4
9/8/16,Suffolk University/USA Today,8,Is your opinion of Hillary Clinton generally favorable or generally unfavorable?,US,1000,Phone,Registered,-19.68,18.74,1,National,17,7
9/8/16,Suffolk University/USA Today,9,Is your opinion of Gary Johnson generally favorable or generally unfavorable?,US,1000,Phone,Registered,-4.29,16.59,1,National,17,7
9/8/16,Suffolk University/USA Today,10,Is your opinion of Donald Trump generally favorable or generally unfavorable?,US,1000,Phone,Registered,-4.29,16.59,1,National,17,7
9/8/16,Suffolk University/USA Today,11,Is your opinion of Jill Stein generally favorable or generally unfavorable?,US,1000,Phone,Registered,3.4,15.52,1,National,17,7
9/8/16,Suffolk University/USA Today,12,"If the general election was held today and the candidates were Democrat Hillary Clinton or Republican Donald Trump, for whom will you vote or lean toward?",US,1000,Phone,Registered,37.28,14.52,1,National,17,6
9/8/16,Suffolk University/USA Today,13,Are you mostly voting for the candidate you support or against the other candidate?ÌâåÊ,US,1000,Phone,Registered,59.68,8.41,1,National,17,6
9/8/16,Suffolk University/USA Today,14,"Your state's presidential ballot may include Libertarian Gary Johnson and Green Party candidate Jill Stein. If the general election was held today and the candidates were Democrat Hillary Clinton, Republican Donald Trump, Green Party Jill Stein, or Libertarian Gary Johnson, for whom will you vote or lean toward?ÌâåÊ",US,1000,Phone,Registered,33.49,14.68,1,National,17,6
9/8/16,Suffolk University/USA Today,15,"Currently the presidential debates will include Hillary Clinton and Donald Trump. If a third party presidential candidate is certified for president by a majority of state ballots, should he or she be included in the debates this fall?ÌâåÊ",US,1000,Phone,Registered,40.61,12.31,1,National,17,6
9/8/16,Suffolk University/USA Today,16,"If Hillary Clinton eventually goes on to win this November, would you feel enthusiastic, satisfied, dissatisfied, or scared?ÌâåÊ",US,1000,Phone,Registered,24.06,14.37,1,National,17,4
9/8/16,Suffolk University/USA Today,17,"If Donald Trump eventually goes on to win this November, would you feel enthusiastic, satisfied, dissatisfied, or scared?ÌâåÊ",US,1000,Phone,Registered,33.47,13.06,1,National,17,4
9/8/16,Suffolk University/USA Today,18,Have you seen a TV ad for a presidential candidate?ÌâåÊ,US,1000,Phone,Registered,69.79,6.01,1,National,17,6
9/8/16,Suffolk University/USA Today,19,Did the ad affect your view?ÌâåÊ,US,1000,Phone,Registered,102.05,0.52,1,National,17,1
9/8/16,Suffolk University/USA Today,20,Have you been contacted by a campaign or other organization on behalf of a presidential candidate?ÌâåÊ,US,1000,Phone,Registered,31.97,12.78,1,National,17,4
9/8/16,Suffolk University/USA Today,21,"How likely are you to split your ballot that is, to vote for one party's candidate for president, but for candidates of the other party for the Senate or other offices down the ballot?ÌâåÊ",US,1000,Phone,Registered,45.62,15.59,1,National,17,6
9/8/16,Suffolk University/USA Today,22,"Thinking about the Clinton Foundation, which comes closer to your view:ÌâåÊBill and Hillary Clinton didn't take appropriate steps to avoid conflict of interest in donations to the Clinton Foundation or Hillary Clinton shouldn't be criticized for donations to the Clinton Foundation, which does good works?",US,1000,Phone,Registered,37.95,13.93,1,National,17,7
